178  True   4494                               6472.08                            8989                               -4539                              4450                               89000                              Test String 178   -445                               712                                890                                
179  False  4519                               6508.44                            9039.5                             -4564.5                            4475                               89500                              Test String 179   -447                               716                                895                                
180  True   4545                               6544.8                             9090                               -4590                              4500                               90000                              Test String 180   -450                               720                                900                                
181  False  4570                               6581.16                            9140.5                             -4615.5                            4525                               90500                              Test String 181   -452                               724                                905                                
182  True   4595                               6617.52                            9191                               -4641                              4550                               91000                              Test String 182   -455                               728                                910                                
183  False  4620                               6653.88                            9241.5                             -4666.5                            4575                               91500                              Test String 183   -457                               732                                915                                
184  True   4646                               6690.24                            9292                               -4692                              4600                               92000                              Test String 184   -460                               736                                920                                
185  False  4671                               6726.6                             9342.5                             -4717.5                            4625                               92500                              Test String 185   -462                               740                                925                                
186  True   4696                               6762.96                            9393                               -4743                              4650                               93000                              Test String 186   -465                               744                                930                                
187  False  4721                               6799.32                            9443.5                             -4768.5                            4675                               93500                              Test String 187   -467                               748                                935                                
188  True   4747                               6835.68                            9494                               -4794                              4700                               94000                              Test String 188   -470                               752                                940                                
189  False  4772                               6872.04                            9544.5                             -4819.5                            4725                               94500                              Test String 189   -472                               756                                945                                
190  True   4797                               6908.4                             9595                               -4845                              4750                               95000                              Test String 190   -475                               760                                950                                
191  False  4822                               6944.76                            9645.5                             -4870.5                            4775                               95500                              Test String 191   -477                               764                                955                                
192  True   4848                               6981.12                            9696                               -4896                              4800                               96000                              Test String 192   -480                               768                                960                                
193  False  4873                               7017.48                            9746.5                             -4921.5                            4825                               96500                              Test String 193   -482                               772                                965                                
194  True   4898                               7053.84                            9797                               -4947                              4850                               97000                              Test String 194   -485                               776                                970                                
195  False  4923                               7090.2                             9847.5                             -4972.5                            4875                               97500                              Test String 195   -487                               780                                975                                
196  True   4949                               7126.56                            9898                               -4998                              4900                               98000                              Test String 196   -490                               784                                980                                
197  False  4974                               7162.92                            9948.5                             -5023.5                            4925                               98500                              Test String 197   -492                               788                                985                                
198  True   4999                               7199.28                            9999                               -5049                              4950                               99000                              Test String 198   -495                               792                                990                                
199  False  5024                               7235.64                            10049.5                            -5074.5                            4975                               99500                              Test String 199   -497                               796                                995                                
200  True   5050                               7272                               10100                              -5100                              5000                               100000                             Test String 200   -500                               800                                1000                               
201  False  5075                               7308.36                            10150.5                            -5125.5                            5025                               100500                             Test String 201   -502                               804                                1005                               
202  True   5100                               7344.72                            10201                              -5151                              5050                               101000                             Test String 202   -505                               808                                1010                               
203  False  5125                               7381.08                            10251.5                            -5176.5                            5075                               101500                             Test String 203   -507                               812                                1015                               
204  True   5151                               7417.44                            10302                              -5202                              5100                               102000                             Test String 204   -510                               816                                1020                               
205  False  5176                               7453.8                             10352.5                            -5227.5                            5125                               102500                             Test String 205   -512                               820                                1025                               
206  True   5201                               7490.16                            10403                              -5253                              5150                               103000                             Test String 206   -515                               824                                1030                               
207  False  5226                               7526.52                            10453.5                            -5278.5                            5175                               103500                             Test String 207   -517                               828                                1035                               
208  True   5252                               7562.88                            10504                              -5304                              5200                               104000                             Test String 208   -520                               832                                1040                               
209  False  5277                               7599.24                            10554.5                            -5329.5                            5225                               104500                             Test String 209   -522                               836                                1045                               
210  True   5302                               7635.6                             10605                              -5355                              5250                               105000                             Test String 210   -525                               840                                1050                               
211  False  5327                               7671.96                            10655.5                            -5380.5                            5275                               105500                             Test String 211   -527                               844                                1055                               
212  True   5353                               7708.32                            10706                              -5406                              5300                               106000                             Test String 212   -530                               848                                1060                               
213  False  5378                               7744.68                            10756.5                            -5431.5                            5325                               106500                             Test String 213   -532                               852                                1065                               
214  True   5403                               7781.04                            10807                              -5457                              5350                               107000                             Test String 214   -535                               856                                1070                               
215  False  5428                               7817.4                             10857.5                            -5482.5                            5375                               107500                             Test String 215   -537                               860                                1075                               
216  True   5454                               7853.76                            10908                              -5508                              5400                               108000                             Test String 216   -540                               864                                1080                               
217  False  5479                               7890.12                            10958.5                            -5533.5                            5425                               108500                             Test String 217   -542                               868                                1085                               
218  True   5504                               7926.48                            11009                              -5559                              5450                               109000                             Test String 218   -545                               872                                1090                               
219  False  5529                               7962.84                            11059.5                            -5584.5                            5475                               109500                             Test String 219   -547                               876                                1095                               
220  True   5555                               7999.2                             11110                              -5610                              5500                               110000                             Test String 220   -550                               880                                1100                               
221  False  5580                               8035.56                            11160.5                            -5635.5                            5525                               110500                             Test String 221   -552                               884                                1105                               
222  True   5605                               8071.92                            11211                              -5661                              5550                               111000                             Test String 222   -555                               888                                1110                               
223  False  5630                               8108.28                            11261.5                            -5686.5                            5575                               111500                             Test String 223   -557                               892                                1115                               
224  True   5656                               8144.64                            11312                              -5712                              5600                               112000                             Test String 224   -560                               896                                1120                               
225  False  5681                               8181                               11362.5                            -5737.5                            5625                               112500                             Test String 225   -562                               900                                1125                               
226  True   5706                               8217.36                            11413                              -5763                              5650                               113000                             Test String 226   -565                               904                                1130                               
227  False  5731                               8253.72                            11463.5                            -5788.5                            5675                               113500                             Test String 227   -567                               908                                1135                               
228  True   5757                               8290.08                            11514                              -5814                              5700                               114000                             Test String 228   -570                               912                                1140                               
229  False  5782                               8326.44                            11564.5                            -5839.5                            5725                               114500                             Test String 229   -572                               916                                1145                               
230  True   5807                               8362.8                             11615                              -5865                              5750                               115000                             Test String 230   -575                               920                                1150                               
231  False  5832                               8399.16                            11665.5                            -5890.5                            5775                               115500                             Test String 231   -577                               924                                1155                               
232  True   5858                               8435.52                            11716                              -5916                              5800                               116000                             Test String 232   -580                               928                                1160                               
233  False  5883                               8471.88                            11766.5                            -5941.5                            5825                               116500                             Test String 233   -582                               932                                1165                               
234  True   5908                               8508.24                            11817                              -5967                              5850                               117000                             Test String 234   -585                               936                                1170                               
235  False  5933                               8544.6                             11867.5                            -5992.5                            5875                               117500                             Test String 235   -587                               940                                1175                               
236  True   5959                               8580.96                            11918                              -6018                              5900                               118000                             Test String 236   -590                               944                                1180                               
237  False  5984                               8617.32                            11968.5                            -6043.5                            5925                               118500                             Test String 237   -592                               948                                1185                               
238  True   6009                               8653.68                            12019                              -6069                              5950                               119000                             Test String 238   -595                               952                                1190                               
239  False  6034                               8690.04                            12069.5                            -6094.5                            5975                               119500                             Test String 239   -597                               956                                1195                               
240  True   6060                               8726.4                             12120                              -6120                              6000                               120000                             Test String 240   -600                               960                                1200                               
241  False  6085                               8762.76                            12170.5                            -6145.5                            6025                               120500                             Test String 241   -602                               964                                1205                               
242  True   6110                               8799.12                            12221                              -6171                              6050                               121000                             Test String 242   -605                               968                                1210                               
243  False  6135                               8835.48                            12271.5                            -6196.5                            6075                               121500                             Test String 243   -607                               972                                1215                               
244  True   6161                               8871.84                            12322                              -6222                              6100                               122000                             Test String 244   -610                               976                                1220                               
245  False  6186                               8908.2                             12372.5                            -6247.5                            6125                               122500                             Test String 245   -612                               980                                1225                               
246  True   6211                               8944.56                            12423                              -6273                              6150                               123000                             Test String 246   -615                               984                                1230                               
247  False  6236                               8980.92                            12473.5                            -6298.5                            6175                               123500                             Test String 247   -617                               988                                1235                               
248  True   6262                               9017.28                            12524                              -6324                              6200                               124000                             Test String 248   -620                               992                                1240                               
249  False  6287                               9053.64                            12574.5                            -6349.5                            6225                               124500                             Test String 249   -622                               996                                1245                               
250  True   6312                               9090                               12625                              -6375                              6250                               125000                             Test String 250   -625                               1000                               1250                               
251  False  6337                               9126.36                            12675.5                            -6400.5                            6275                               125500                             Test String 251   -627                               1004                               1255                               
252  True   6363                               9162.72                            12726                              -6426                              6300                               126000                             Test String 252   -630                               1008                               1260                               
253  False  6388                               9199.08                            12776.5                            -6451.5                            6325                               126500                             Test String 253   -632                               1012                               1265                               
254  True   6413                               9235.44                            12827                              -6477                              6350                               127000                             Test String 254   -635                               1016                               1270                               
255  False  6438                               9271.8                             12877.5                            -6502.5                            6375                               127500                             Test String 255   -637                               1020                               1275                               
256  True   6464                               9308.16                            12928                              -6528                              6400                               128000                             Test String 256   -640                               1024                               1280                               
257  False  6489                               9344.52                            12978.5                            -6553.5                            6425                               128500                             Test String 257   -642                               1028                               1285                               
258  True   6514                               9380.88                            13029                              -6579                              6450                               129000                             Test String 258   -645                               1032                               1290                               
259  False  6539                               9417.24                            13079.5                            -6604.5                            6475                               129500                             Test String 259   -647                               1036                               1295                               
260  True   6565                               9453.6                             13130                              -6630                              6500                               130000                             Test String 260   -650                               1040                               1300                               
261  False  6590                               9489.96                            13180.5                            -6655.5                            6525                               130500                             Test String 261   -652                               1044                               1305                               
262  True   6615                               9526.32                            13231                              -6681                              6550                               131000                             Test String 262   -655                               1048                               1310                               
263  False  6640                               9562.68                            13281.5                            -6706.5                            6575                               131500                             Test String 263   -657                               1052                               1315                               
264  True   6666                               9599.04                            13332                              -6732                              6600                               132000                             Test String 264   -660                               1056                               1320                               
265  False  6691                               9635.4                             13382.5                            -6757.5                            6625                               132500                             Test String 265   -662                               1060                               1325                               
266  True   6716                               9671.76                            13433                              -6783                              6650                               133000                             Test String 266   -665                               1064                               1330                               
267  False  6741                               9708.12                            13483.5                            -6808.5                            6675                               133500                             Test String 267   -667                               1068                               1335                               
268  True   6767                               9744.48                            13534                              -6834                              6700                               134000                             Test String 268   -670                               1072                               1340                               
269  False  6792                               9780.84                            13584.5                            -6859.5                            6725                               134500                             Test String 269   -672                               1076                               1345                               
270  True   6817                               9817.2                             13635                              -6885                              6750                               135000                             Test String 270   -675                               1080                               1350                               
271  False  6842                               9853.56                            13685.5                            -6910.5                            6775                               135500                             Test String 271   -677                               1084                               1355                               
272  True   6868                               9889.92                            13736                              -6936                              6800                               136000                             Test String 272   -680                               1088                               1360                               
273  False  6893                               9926.28                            13786.5                            -6961.5                            6825                               136500                             Test String 273   -682                               1092                               1365                               
274  True   6918                               9962.64                            13837                              -6987                              6850                               137000                             Test String 274   -685                               1096                               1370                               
275  False  6943                               9999                               13887.5                            -7012.5                            6875                               137500                             Test String 275   -687                               1100                               1375                               
276  True   6969                               10035.36                           13938                              -7038                              6900                               138000                             Test String 276   -690                               1104                               1380                               
277  False  6994                               10071.72                           13988.5                            -7063.5                            6925                               138500                             Test String 277   -692                               1108                               1385                               
278  True   7019                               10108.08                           14039                              -7089                              6950                               139000                             Test String 278   -695                               1112                               1390                               
279  False  7044                               10144.44                           14089.5                            -7114.5                            6975                               139500                             Test String 279   -697                               1116                               1395                               
280  True   7070                               10180.8                            14140                              -7140                              7000                               140000                             Test String 280   -700                               1120                               1400                               
281  False  7095                               10217.16                           14190.5                            -7165.5                            7025                               140500                             Test String 281   -702                               1124                               1405                               
282  True   7120                               10253.52                           14241                              -7191                              7050                               141000                             Test String 282   -705                               1128                               1410                               
283  False  7145                               10289.88                           14291.5                            -7216.5                            7075                               141500                             Test String 283   -707                               1132                               1415                               
284  True   7171                               10326.24                           14342                              -7242                              7100                               142000                             Test String 284   -710                               1136                               1420                               
285  False  7196                               10362.6                            14392.5                            -7267.5                            7125                               142500                             Test String 285   -712                               1140                               1425                               
286  True   7221                               10398.96                           14443                              -7293                              7150                               143000                             Test String 286   -715                               1144                               1430                               
287  False  7246                               10435.32                           14493.5                            -7318.5                            7175                               143500                             Test String 287   -717                               1148                               1435                               
288  True   7272                               10471.68                           14544                              -7344                              7200                               144000                             Test String 288   -720                               1152                               1440                               
289  False  7297                               10508.04                           14594.5                            -7369.5                            7225                               144500                             Test String 289   -722                               1156                               1445                               
290  True   7322                               10544.4                            14645                              -7395                              7250                               145000                             Test String 290   -725                               1160                               1450                               
291  False  7347                               10580.76                           14695.5                            -7420.5                            7275                               145500                             Test String 291   -727                               1164                               1455                               
292  True   7373                               10617.12                           14746                              -7446                              7300                               146000                             Test String 292   -730                               1168                               1460                               
293  False  7398                               10653.48                           14796.5                            -7471.5                            7325                               146500                             Test String 293   -732                               1172                               1465                               
294  True   7423                               10689.84                           14847                              -7497                              7350                               147000                             Test String 294   -735                               1176                               1470                               
295  False  7448                               10726.2                            14897.5                            -7522.5                            7375                               147500                             Test String 295   -737                               1180                               1475                               
296  True   7474                               10762.56                           14948                              -7548                              7400                               148000                             Test String 296   -740                               1184                               1480                               
297  False  7499                               10798.92                           14998.5                            -7573.5                            7425                               148500                             Test String 297   -742                               1188                               1485                               
298  True   7524                               10835.28                           15049                              -7599                              7450                               149000                             Test String 298   -745                               1192                               1490                               
299  False  7549                               10871.64                           15099.5                            -7624.5                            7475                               149500                             Test String 299   -747                               1196                               1495                               
300  True   7575                               10908                              15150                              -7650                              7500                               150000                             Test String 300   -750                               1200                               1500                               
301  False  7600                               10944.36                           15200.5                            -7675.5                            7525                               150500                             Test String 301   -752                               1204                               1505                               
302  True   7625                               10980.72                           15251                              -7701                              7550                               151000                             Test String 302   -755                               1208                               1510                               
303  False  7650                               11017.08                           15301.5                            -7726.5                            7575                               151500                             Test String 303   -757                               1212                               1515                               
304  True   7676                               11053.44                           15352                              -7752                              7600                               152000                             Test String 304   -760                               1216                               1520                               
305  False  7701                               11089.8                            15402.5                            -7777.5                            7625                               152500                             Test String 305   -762                               1220                               1525                               
306  True   7726                               11126.16                           15453                              -7803                              7650                               153000                             Test String 306   -765                               1224                               1530                               
307  False  7751                               11162.52                           15503.5                            -7828.5                            7675                               153500                             Test String 307   -767                               1228                               1535                               
308  True   7777                               11198.88                           15554                              -7854                              7700                               154000                             Test String 308   -770                               1232                               1540                               
